NUTS2_load,NUTS2_unload,Type,Flow_Tons,Flow_TonKMs
UKJ3,UKN0,Road,1361000,194740046
UKJ4,AT11,Road,348,536700.999
UKJ4,AT12,Road,2605,3703130.345
UKJ4,AT13,Road,1184,1737735.84
UKJ4,AT21,Road,961,1329689.561
UKJ4,AT22,Road,2112,3025128.707
UKJ4,AT31,Road,3842,4891531.931
UKJ4,AT32,Road,1410,1775294.432
UKJ4,AT33,Road,1940,2305566.667
UKJ4,AT34,Road,1149,1211281.941
UKJ4,BE10,Rail,728,38792
UKJ4,BE10,Road,3606,802515.6759
UKJ4,BE21,Rail,765,40752
UKJ4,BE21,Road,38172,8951676.501
UKJ4,BE22,Rail,256,13667
UKJ4,BE22,Road,16970,4858196.338
UKJ4,BE23,Rail,486,25883
UKJ4,BE23,Road,24889,4646310.378
UKJ4,BE24,Rail,433,23068
UKJ4,BE24,Road,8138,1875001.598
UKJ4,BE25,Rail,408,21758
UKJ4,BE25,Road,26581,4200258.999
UKJ4,BE31,Rail,154,8194
UKJ4,BE31,Road,1839,448832.9938
UKJ4,BE32,Rail,307,16368
UKJ4,BE32,Road,10672,2275163.414
UKJ4,BE33,Rail,282,15024
UKJ4,BE33,Road,12527,3879042.528
UKJ4,BE34,Rail,63,3375
UKJ4,BE34,Road,7408,2457039.547
UKJ4,BE35,Rail,119,6364
UKJ4,BE35,Road,2936,836638.8789
UKJ4,BG31,Road,162,409625.3082
UKJ4,BG32,Road,177,480511.067
UKJ4,BG33,Road,168,465646.274
UKJ4,BG34,Road,124,352021.7972
UKJ4,BG41,Road,1422,3661275.266
UKJ4,BG42,Road,779,2110234.513
UKJ4,CH01,Road,845,716605.4661
UKJ4,CH02,Road,1096,885698.2839
UKJ4,CH03,Road,999,789983.9137
UKJ4,CH04,Road,630,527489.5854
UKJ4,CH05,Road,1141,1037836.827
UKJ4,CH06,Road,501,427533.076
UKJ4,CH07,Road,537,530301.3808
UKJ4,CZ01,Road,1436,1614826.958
UKJ4,CZ02,Road,3240,3645336.34
UKJ4,CZ03,Road,2952,3348791.522
UKJ4,CZ04,Road,1910,1954981.037
UKJ4,CZ05,Road,2111,2591212.25
UKJ4,CZ06,Road,2607,3345837.299
UKJ4,CZ07,Road,2142,2929383.91
UKJ4,CZ08,Road,2621,3718533.975
UKJ4,DE11,Rail,758,80715
UKJ4,DE11,Road,6835,5094608.598
UKJ4,DE12,Rail,443,47162
UKJ4,DE12,Road,6621,4548838.586
UKJ4,DE13,Rail,309,32868
UKJ4,DE13,Road,6271,4637811.207
UKJ4,DE14,Rail,282,29995
UKJ4,DE14,Road,3384,2745062.651
UKJ4,DE21,Rail,941,100135
UKJ4,DE21,Road,9565,8923150.413
UKJ4,DE22,Rail,170,18131
UKJ4,DE22,Road,4476,4303944.911
UKJ4,DE23,Rail,163,17354
UKJ4,DE23,Road,4224,3755143.343
UKJ4,DE24,Rail,140,14932
UKJ4,DE24,Road,2330,1921764.769
UKJ4,DE25,Rail,272,28908
UKJ4,DE25,Road,3350,2705674.72
UKJ4,DE26,Rail,188,19991
UKJ4,DE26,Road,2456,1781951.961
UKJ4,DE27,Rail,262,27931
UKJ4,DE27,Road,4175,3603461.625
UKJ4,DE30,Rail,483,51407
UKJ4,DE30,Road,2966,2756737.37
UKJ4,DE40,Rail,254,27034
UKJ4,DE40,Road,9204,8437078.865
UKJ4,DE50,Rail,123,13079
UKJ4,DE50,Road,2315,1562818.852
UKJ4,DE60,Rail,425,45241
UKJ4,DE60,Road,4606,3451564.914
UKJ4,DE71,Rail,738,78560
UKJ4,DE71,Road,4807,3012016.563
UKJ4,DE72,Rail,126,13399
UKJ4,DE72,Road,1553,936664.9987
UKJ4,DE73,Rail,161,17115
UKJ4,DE73,Road,2620,1708609.192
UKJ4,DE80,Rail,155,16507
UKJ4,DE80,Road,3101,3119277.961
UKJ4,DE91,Rail,241,25661
UKJ4,DE91,Road,3357,2338881.254
UKJ4,DE92,Rail,289,30736
UKJ4,DE92,Road,4126,2671176.078
UKJ4,DE93,Rail,166,17668
UKJ4,DE93,Road,2817,2073003.926
UKJ4,DE94,Rail,310,32976
UKJ4,DE94,Road,8811,5297067.658
UKJ4,DEA1,Rail,793,84448
UKJ4,DEA1,Road,15821,6620732.496
UKJ4,DEA1,Waterway,20520,2160000
UKJ4,DEA2,Rail,670,71367
UKJ4,DEA2,Road,13104,5826515.804
UKJ4,DEA3,Rail,315,33546
UKJ4,DEA3,Road,6421,3179897.869
UKJ4,DEA4,Rail,279,29727
UKJ4,DEA4,Road,3875,2280116.172
UKJ4,DEA5,Rail,453,48207
UKJ4,DEA5,Road,8428,4434564.19
UKJ4,DEB1,Rail,181,19261
UKJ4,DEB1,Road,3727,1965775.932
UKJ4,DEB2,Rail,58,6213
UKJ4,DEB2,Road,2462,1155277.266
UKJ4,DEB3,Rail,274,29158
UKJ4,DEB3,Road,4994,2986645.248
UKJ4,DED2,Rail,173,18440
UKJ4,DED2,Road,3559,3462355.193
UKJ4,DED4,Rail,147,15655
UKJ4,DED4,Road,2725,2411753.201
UKJ4,DED5,Rail,118,12550
UKJ4,DED5,Road,2200,1897308.035
UKJ4,DEE0,Rail,219,23276
UKJ4,DEE0,Road,5888,4782334.483
UKJ4,DEF0,Rail,333,35445
UKJ4,DEF0,Road,5304,4476350.647
UKJ4,DEG0,Rail,221,23522
UKJ4,DEG0,Road,3496,2639154.234
UKJ4,DK01,Road,157,186861.4381
UKJ4,DK02,Road,111,120829.3933
UKJ4,DK03,Road,504,493238.11
UKJ4,DK04,Road,259,253881.1564
UKJ4,DK05,Road,111,117896.7924
UKJ4,EE00,Road,127,332676.9879
UKJ4,EL30,Road,217,406975.1686
UKJ4,EL41,Road,3,6142.912065
UKJ4,EL42,Road,2,4253.248969
UKJ4,EL43,Road,16,33581.39934
UKJ4,EL51,Road,30,55732.12287
UKJ4,EL52,Road,285,493564.8495
UKJ4,EL53,Road,1,1635.399697
UKJ4,EL54,Road,33,53860.84835
UKJ4,EL61,Road,29,51557.46655
UKJ4,EL62,Road,8,15300.73374
UKJ4,EL63,Road,27,47003.19031
UKJ4,EL64,Road,51,94024.56849
UKJ4,EL65,Road,16,29291.38706
UKJ4,ES11,Rail,383,192435
UKJ4,ES11,Road,3471,6124415.778
UKJ4,ES12,Rail,146,73356
UKJ4,ES12,Road,760,1131152.502
UKJ4,ES13,Rail,84,42147
UKJ4,ES13,Road,616,813920.3673
UKJ4,ES21,Rail,457,229432
UKJ4,ES21,Road,5505,6878850.202
UKJ4,ES22,Rail,127,63724
UKJ4,ES22,Road,2150,2668110.304
UKJ4,ES23,Rail,54,27200
UKJ4,ES23,Road,321,428048.1503
UKJ4,ES24,Rail,231,116138
UKJ4,ES24,Road,3170,4467561.966
UKJ4,ES30,Rail,1394,699694
UKJ4,ES30,Road,5197,8479903.905
UKJ4,ES41,Rail,368,184651
UKJ4,ES41,Road,3601,5319799.918
UKJ4,ES42,Rail,254,127408
UKJ4,ES42,Road,2149,3722853.983
UKJ4,ES43,Rail,119,59546
UKJ4,ES43,Road,1475,2782593.126
UKJ4,ES51,Rail,1402,703913
UKJ4,ES51,Road,17364,23503126.88
UKJ4,ES52,Rail,696,349456
UKJ4,ES52,Road,4756,8153587.871
UKJ4,ES53,Rail,187,93868
UKJ4,ES53,Road,104,175584.8395
UKJ4,ES61,Rail,988,495889
UKJ4,ES61,Road,4351,8984949.966
UKJ4,ES62,Rail,189,94899
UKJ4,ES62,Road,1616,3114550.516
UKJ4,ES63,Rail,11,5488
UKJ4,ES63,Road,28,64508.8833
UKJ4,ES64,Rail,10,4978
UKJ4,ES64,Road,6,0
UKJ4,ES70,Rail,281,140928
UKJ4,ES70,Road,73,0
UKJ4,FI19,Road,7,14355.58001
UKJ4,FI1B,Road,13,25017.82066
UKJ4,FI1C,Road,14,25644.78734
UKJ4,FI1D,Road,8,18711.46654
UKJ4,FI20,Road,0,0
UKJ4,FR10,Rail,2377,1734503
UKJ4,FR10,Road,22124,6117461.476
UKJ4,FR21,Rail,133,97023
UKJ4,FR21,Road,11638,3698529.793
UKJ4,FR22,Rail,171,124510
UKJ4,FR22,Road,13350,2682827.31
UKJ4,FR23,Rail,190,138317
UKJ4,FR23,Road,6173,1295161.513
UKJ4,FR24,Rail,251,183346
UKJ4,FR24,Road,7178,2598000.139
UKJ4,FR25,Rail,139,101392
UKJ4,FR25,Road,3069,919016.6176
UKJ4,FR26,Rail,163,118861
UKJ4,FR26,Road,5968,2619021.063
UKJ4,FR30,Rail,393,286847
UKJ4,FR30,Road,34660,5144803.419
UKJ4,FR41,Rail,210,153299
UKJ4,FR41,Road,19728,8189862.627
UKJ4,FR42,Rail,206,150281
UKJ4,FR42,Road,15321,7439992.382
UKJ4,FR43,Rail,107,78337
UKJ4,FR43,Road,4897,2412317.237
UKJ4,FR51,Rail,394,287309
UKJ4,FR51,Road,7310,3043330.425
UKJ4,FR52,Rail,330,240897
UKJ4,FR52,Road,4286,1801637.757
UKJ4,FR53,Rail,175,127959
UKJ4,FR53,Road,3006,1525098.406
UKJ4,FR61,Rail,347,253455
UKJ4,FR61,Road,12370,8496138.092
UKJ4,FR62,Rail,318,232109
UKJ4,FR62,Road,7368,5246790.215
UKJ4,FR63,Rail,66,47816
UKJ4,FR63,Road,1541,878553.9527
UKJ4,FR71,Rail,770,561530
UKJ4,FR71,Road,17955,11548444.27
UKJ4,FR72,Rail,131,95911
UKJ4,FR72,Road,2432,1360115.886
UKJ4,FR81,Rail,246,179156
UKJ4,FR81,Road,12227,9403580.942
UKJ4,FR82,Rail,550,401612
UKJ4,FR82,Road,10363,8147476.747
UKJ4,FR83,Rail,31,22682
UKJ4,FR83,Road,331,347983.3174
UKJ4,FRA1,Rail,33,24067
UKJ4,FRA1,Road,19,0
UKJ4,FRA2,Rail,33,23852
UKJ4,FRA2,Road,12,0
UKJ4,FRA3,Rail,15,11199
UKJ4,FRA3,Road,22,0
UKJ4,FRA4,Rail,67,48810
UKJ4,FRA4,Road,38,0
UKJ4,FRA5,Rail,8,5915
UKJ4,HR03,Road,220,405502.1588
UKJ4,HR04,Road,668,1200184.09
UKJ4,HU10,Rail,14,0
UKJ4,HU10,Road,2074,3491613.323
UKJ4,HU21,Rail,3,0
UKJ4,HU21,Road,975,1567013.602
UKJ4,HU22,Rail,3,0
UKJ4,HU22,Road,1352,2076164.7
UKJ4,HU23,Rail,2,0
UKJ4,HU23,Road,131,223663.083
UKJ4,HU31,Rail,2,0
UKJ4,HU31,Road,464,831267.8351
UKJ4,HU32,Rail,3,0
UKJ4,HU32,Road,230,429298.6092
UKJ4,HU33,Rail,3,0
UKJ4,HU33,Road,480,870108.658
UKJ4,IE01,Rail,2638,679722
UKJ4,IE01,Road,113504,29053250.64
UKJ4,IE02,Rail,2638,679722
UKJ4,IE02,Road,205091,52251239.63
UKJ4,ITC1,Rail,255,264340
UKJ4,ITC1,Road,4342,4303720.629
UKJ4,ITC2,Rail,9,9078
UKJ4,ITC2,Road,81,71811.2247
UKJ4,ITC3,Rail,95,98922
UKJ4,ITC3,Road,1256,1411837.5
UKJ4,ITC4,Rail,715,741350
UKJ4,ITC4,Road,10356,10897863.2
UKJ4,ITF1,Rail,65,67643
UKJ4,ITF1,Road,511,820993.7825
UKJ4,ITF2,Rail,12,12540
UKJ4,ITF2,Road,9,15313.74062
UKJ4,ITF3,Rail,201,208674
UKJ4,ITF3,Road,1000,1783737.299
UKJ4,ITF4,Rail,144,149713
UKJ4,ITF4,Road,637,1185413.035
UKJ4,ITF5,Rail,23,23762
UKJ4,ITF5,Road,140,258804.9095
UKJ4,ITF6,Rail,66,68064
UKJ4,ITF6,Road,163,333275.3359
UKJ4,ITG1,Rail,175,181359
UKJ4,ITG1,Road,196,383282.4736
UKJ4,ITG2,Rail,65,67413
UKJ4,ITG2,Road,44,68526.44653
UKJ4,ITH1,Rail,43,44597
UKJ4,ITH1,Road,1643,1813587.883
UKJ4,ITH2,Rail,37,38620
UKJ4,ITH2,Road,867,982615.262
UKJ4,ITH3,Rail,303,314709
UKJ4,ITH3,Road,6592,8152754.316
UKJ4,ITH4,Rail,71,74029
UKJ4,ITH4,Road,3216,4077986.043
UKJ4,ITH5,Rail,299,310332
UKJ4,ITH5,Road,3994,4794424.507
UKJ4,ITI1,Rail,221,228988
UKJ4,ITI1,Road,1348,1811830.991
UKJ4,ITI2,Rail,43,44493
UKJ4,ITI2,Road,299,436706.1251
UKJ4,ITI3,Rail,81,84249
UKJ4,ITI3,Road,636,933259.9874
UKJ4,ITI4,Rail,366,379064
UKJ4,ITI4,Road,1254,1976910.16
UKJ4,LT00,Road,6423,14517040.05
UKJ4,LU00,Road,8875,3700571.976
UKJ4,LV00,Road,2493,6022662.993
UKJ4,NL11,Rail,44,3110
UKJ4,NL11,Road,3415,1951759.985
UKJ4,NL12,Rail,30,2161
UKJ4,NL12,Road,2990,1534666.247
UKJ4,NL13,Rail,23,1641
UKJ4,NL13,Road,3244,1690707.832
UKJ4,NL21,Rail,62,4424
UKJ4,NL21,Road,8466,4149071.546
UKJ4,NL22,Rail,114,8070
UKJ4,NL22,Road,14752,6250002.928
UKJ4,NL23,Rail,21,1466
UKJ4,NL23,Road,1798,809596.6088
UKJ4,NL31,Rail,99,7050
UKJ4,NL31,Road,3786,1453592.112
UKJ4,NL32,Rail,237,16855
UKJ4,NL32,Road,8016,3402200.173
UKJ4,NL33,Rail,242,17163
UKJ4,NL33,Road,20698,6988611.094
UKJ4,NL34,Rail,20,1407
UKJ4,NL34,Road,5078,1265257.355
UKJ4,NL41,Rail,171,12144
UKJ4,NL41,Road,23366,7889452.451
UKJ4,NL42,Rail,63,4476
UKJ4,NL42,Road,18492,7114465.126
UKJ4,PL11,Road,3129,5011133.672
UKJ4,PL12,Road,5216,8891731.807
UKJ4,PL21,Road,2599,4408026.949
UKJ4,PL22,Road,5676,8979284.613
UKJ4,PL31,Road,1070,2014679.696
UKJ4,PL32,Road,1161,2152243.155
UKJ4,PL33,Road,620,1073662.08
UKJ4,PL34,Road,954,1779603.884
UKJ4,PL41,Road,4806,6714126.558
UKJ4,PL42,Road,1872,2444638.297
UKJ4,PL43,Road,2491,3106920.097
UKJ4,PL51,Road,3943,5289909.729
UKJ4,PL52,Road,1094,1611968.414
UKJ4,PL61,Road,1926,2916301.331
UKJ4,PL62,Road,714,1216171.106
UKJ4,PL63,Road,1608,2466000.344
UKJ4,PT11,Road,2517,4827751.517
UKJ4,PT15,Road,232,552786.4045
UKJ4,PT16,Road,1808,3747470.215
UKJ4,PT17,Road,1467,3302583.188
UKJ4,PT18,Road,944,2093021.997
UKJ4,PT20,Road,5,0
UKJ4,RO11,Rail,3,0
UKJ4,RO11,Road,1345,2685572.69
UKJ4,RO12,Rail,3,0
UKJ4,RO12,Road,831,1804632.565
UKJ4,RO21,Rail,3,0
UKJ4,RO21,Road,200,461805.0149
UKJ4,RO22,Rail,3,0
UKJ4,RO22,Road,311,781140.7079
UKJ4,RO31,Rail,4,0
UKJ4,RO31,Road,901,2131839.856
UKJ4,RO32,Rail,8,0
UKJ4,RO32,Road,969,2335708.1
UKJ4,RO41,Rail,2,0
UKJ4,RO41,Road,208,457954.5842
UKJ4,RO42,Rail,3,0
UKJ4,RO42,Road,1405,2748191.623
UKJ4,SE11,Road,384,580076.8903
UKJ4,SE12,Road,344,488010.918
UKJ4,SE21,Road,345,444923.195
UKJ4,SE22,Road,860,971478.4704
UKJ4,SE23,Road,678,745688.3714
UKJ4,SE31,Road,148,229279.3651
UKJ4,SE32,Road,39,71065.2259
UKJ4,SE33,Road,119,260571.0429
UKJ4,SI03,Road,807,1223325.637
UKJ4,SI04,Road,715,1070443.092
UKJ4,SK01,Road,1493,2204814.354
UKJ4,SK02,Road,3026,4699664.286
UKJ4,SK03,Road,1687,2783736.449
UKJ4,SK04,Road,1274,2245287.142
UKJ4,UKC1,Rail,30820,7289527
UKJ4,UKC1,Road,1016000,94030800
UKJ4,UKC2,Rail,43216,10221507
UKJ4,UKC2,Road,1253000,134033410
UKJ4,UKD1,Rail,16691,3947868
UKJ4,UKD1,Road,713000,70929240
UKJ4,UKD3,Rail,88830,21010280
UKJ4,UKD3,Road,2352000,176272992
UKJ4,UKD4,Rail,43238,10226744
UKJ4,UKD4,Road,1761000,145782624
UKJ4,UKD6,Rail,41133,9728934
UKJ4,UKD6,Road,1312000,90939968
UKJ4,UKD7,Rail,43892,10381371
UKJ4,UKD7,Road,1459000,112001594
UKJ4,UKE1,Rail,26530,6275005
UKJ4,UKE1,Road,1900000,131297600
UKJ4,UKE2,Rail,27763,6566495
UKJ4,UKE2,Road,1701000,137039364
UKJ4,UKE3,Rail,36237,8570717
UKJ4,UKE3,Road,1457000,95684104
UKJ4,UKE4,Rail,72962,17257119
UKJ4,UKE4,Road,2237000,164522402
UKJ4,UKF1,Rail,65707,15541199
UKJ4,UKF1,Road,2128000,125245568
UKJ4,UKF2,Rail,59506,14074412
UKJ4,UKF2,Road,2642000,110144980
UKJ4,UKF3,Rail,20669,4888606
UKJ4,UKF3,Road,1027000,61190714
UKJ4,UKG1,Rail,45898,10855953
UKJ4,UKG1,Road,1647000,83137266
UKJ4,UKG2,Rail,44158,10444223
UKJ4,UKG2,Road,2555000,150014270
UKJ4,UKG3,Rail,88436,20916912
UKJ4,UKG3,Road,2430000,120163500
UKJ4,UKH1,Rail,88913,21029865
UKJ4,UKH1,Road,3014000,101698388
UKJ4,UKH2,Rail,71439,16896855
UKJ4,UKH2,Road,1667000,42258450
UKJ4,UKH3,Rail,56712,13413550
UKJ4,UKH3,Road,1642000,31575660
UKJ4,UKI3,Rail,234401,55440942
UKJ4,UKI3,Road,523000,7410910
UKJ4,UKI4,Rail,144061,34073587
UKJ4,UKI4,Road,801000,10076580
UKJ4,UKI5,Rail,51366,12149212
UKJ4,UKI5,Road,1644000,20842632
UKJ4,UKI6,Rail,42596,10074851
UKJ4,UKI6,Road,384000,5055744
UKJ4,UKI7,Rail,91540,21651103
UKJ4,UKI7,Road,948000,15602184
UKJ4,UKJ1,Rail,124959,29555492
UKJ4,UKJ1,Road,2302000,68981732
UKJ4,UKJ2,Rail,115215,27250899
UKJ4,UKJ2,Road,1457000,24739860
UKJ4,UKJ3,Rail,74862,17706423
UKJ4,UKJ3,Road,1421000,49939624
UKJ4,UKJ4,Rail,56308,13318132
UKJ4,UKJ4,Road,1748000,3496000
UKJ4,UKK1,Rail,96962,22933659
UKJ4,UKK1,Road,2608000,125700384
UKJ4,UKK2,Rail,41596,9838243
UKJ4,UKK2,Road,1322000,69048060
UKJ4,UKK3,Rail,14771,3493553
UKJ4,UKK3,Road,438000,41457576
UKJ4,UKK4,Rail,34459,8150334
UKJ4,UKK4,Road,1094000,80450572
UKJ4,UKL1,Rail,46687,11042461
UKJ4,UKL1,Road,1337000,112719796
UKJ4,UKL2,Rail,36454,8622183
UKJ4,UKL2,Road,1208000,80211200
UKJ4,UKM2,Rail,71434,16895717
UKJ4,UKM2,Road,1806000,250488588
UKJ4,UKM3,Rail,76071,17992448
UKJ4,UKM3,Road,2452000,325380400
UKJ4,UKM5,Rail,26946,6373383
UKJ4,UKM5,Road,887000,150933694
UKJ4,UKM6,Rail,15204,3596030
UKJ4,UKM6,Road,667000,130814708
UKJ4,UKN0,Rail,51282,12129172
UKJ4,UKN0,Road,1963000,296613226
UKK1,AT11,Road,234,421535.4924
UKK1,AT12,Road,1750,2941270.089
UKK1,AT13,Road,795,1372854.42
UKK1,AT21,Road,646,1059793.849
UKK1,AT22,Road,1419,2400282.794
UKK1,AT31,Road,2581,3955028.406
UKK1,AT32,Road,947,1435633.725
UKK1,AT33,Road,1304,1884727.354
UKK1,AT34,Road,772,1012170.057
UKK1,BE10,Rail,1253,66800
UKK1,BE10,Road,2423,988720.912
UKK1,BE21,Rail,1317,70175
UKK1,BE21,Road,25644,10770874.24
UKK1,BE22,Rail,442,23535
UKK1,BE22,Road,11400,5378381.589
UKK1,BE23,Rail,836,44569
UKK1,BE23,Road,16720,6223108.117
UKK1,BE24,Rail,745,39723
UKK1,BE24,Road,5467,2273764.592
UKK1,BE25,Rail,703,37468
UKK1,BE25,Road,17856,6104784.382
UKK1,BE31,Rail,265,14111
UKK1,BE31,Road,1235,530518.9736
UKK1,BE32,Rail,529,28185
UKK1,BE32,Road,7170,2846937.682
UKK1,BE33,Rail,485,25871
UKK1,BE33,Road,8416,4167274.55
UKK1,BE34,Rail,109,5812
UKK1,BE34,Road,4977,2565912.501
UKK1,BE35,Rail,206,10959
UKK1,BE35,Road,1973,925003.9761
UKK1,BG31,Road,109,304136.3503
UKK1,BG32,Road,119,354195.3218
UKK1,BG33,Road,113,342772.3351
UKK1,BG34,Road,84,260447.4555
UKK1,BG41,Road,955,2706576.091
UKK1,BG42,Road,523,1552408.572
UKK1,CH01,Road,567,612742.4696
UKK1,CH02,Road,736,765984.3572
UKK1,CH03,Road,671,686698.3349
UKK1,CH04,Road,423,452570.1533
UKK1,CH05,Road,766,874929.8294
UKK1,CH06,Road,337,365975.3196
UKK1,CH07,Road,360,439252.7733
UKK1,CZ01,Road,964,1314893.26
UKK1,CZ02,Road,2177,2970690.011
UKK1,CZ03,Road,1983,2724404.678
UKK1,CZ04,Road,1283,1620462.582
UKK1,CZ05,Road,1418,2080130.538
UKK1,CZ06,Road,1751,2666547.17
UKK1,CZ07,Road,1439,2312557.485
UKK1,CZ08,Road,1760,2918471.008
UKK1,DE11,Rail,1305,138990
UKK1,DE11,Road,4591,4443153.324
UKK1,DE12,Rail,763,81212
UKK1,DE12,Road,4448,4038655.775
UKK1,DE13,Rail,532,56599
UKK1,DE13,Road,4213,4046603.65
UKK1,DE14,Rail,485,51651
UKK1,DE14,Road,2273,2346026.813
UKK1,DE21,Rail,1620,172431
UKK1,DE21,Road,6425,7413391.377
UKK1,DE22,Rail,293,31222
UKK1,DE22,Road,3007,3561680.432
UKK1,DE23,Rail,281,29884
UKK1,DE23,Road,2838,3155610.869
UKK1,DE24,Rail,242,25713
UKK1,DE24,Road,1566,1640689.249
UKK1,DE25,Rail,468,49780
UKK1,DE25,Road,2251,2319805.492
UKK1,DE26,Rail,323,34425
UKK1,DE26,Road,1650,1564962.894
UKK1,DE27,Rail,452,48096
UKK1,DE27,Road,2805,3040742.849
UKK1,DE30,Rail,831,88522
UKK1,DE30,Road,1993,2270507.719
UKK1,DE40,Rail,437,46552
UKK1,DE40,Road,6183,6964907.805
UKK1,DE50,Rail,212,22522
UKK1,DE50,Road,1555,1330410.047
UKK1,DE60,Rail,732,77905
UKK1,DE60,Road,3095,2850449.18
UKK1,DE71,Rail,1271,135280
UKK1,DE71,Road,3229,2743010.353
UKK1,DE72,Rail,217,23073
UKK1,DE72,Road,1043,861554.6967
UKK1,DE73,Rail,277,29472
UKK1,DE73,Road,1760,1540076.474
UKK1,DE80,Rail,267,28425
UKK1,DE80,Road,2083,2436077.699
UKK1,DE91,Rail,415,44187
UKK1,DE91,Road,2255,2073743.594
UKK1,DE92,Rail,497,52927
UKK1,DE92,Road,2772,2364821.848
UKK1,DE93,Rail,286,30424
UKK1,DE93,Road,1893,1735319.314
UKK1,DE94,Rail,533,56783
UKK1,DE94,Road,5919,4626725.129
UKK1,DEA1,Rail,1366,145419
UKK1,DEA1,Road,10628,6816587.024
UKK1,DEA2,Rail,1154,122893
UKK1,DEA2,Road,8803,5876427.854
UKK1,DEA3,Rail,543,57767
UKK1,DEA3,Road,4313,3032645.191
UKK1,DEA4,Rail,481,51190
UKK1,DEA4,Road,2603,2111889.293
UKK1,DEA5,Rail,780,83011
UKK1,DEA5,Road,5662,4241251.015
UKK1,DEB1,Rail,312,33167
UKK1,DEB1,Road,2504,1878862.453
UKK1,DEB2,Rail,100,10699
UKK1,DEB2,Road,1654,1144809.392
UKK1,DEB3,Rail,472,50210
UKK1,DEB3,Road,3355,2752685.026
UKK1,DED2,Rail,298,31753
UKK1,DED2,Road,2391,2859032.255
UKK1,DED4,Rail,253,26957
UKK1,DED4,Road,1831,2028655.689
UKK1,DED5,Rail,203,21610
UKK1,DED5,Road,1478,1604109.804
UKK1,DEE0,Rail,376,40081
UKK1,DEE0,Road,3955,4042021.106
UKK1,DEF0,Rail,573,61037
UKK1,DEF0,Road,3563,3608917.745
UKK1,DEG0,Rail,380,40504
UKK1,DEG0,Road,2349,2296896.137
UKK1,DK01,Road,105,141208.0308
UKK1,DK02,Road,74,91996.15161
UKK1,DK03,Road,338,383050.394
UKK1,DK04,Road,174,197468.1231
UKK1,DK05,Road,75,91257.85581
UKK1,EE00,Road,85,237736.1038
UKK1,EL30,Road,146,296669.4446
UKK1,EL41,Road,2,4408.316492
UKK1,EL42,Road,1,2283.145376
UKK1,EL43,Road,11,24808.94185
UKK1,EL51,Road,20,40425.79712
UKK1,EL52,Road,191,360670.5296
UKK1,EL53,Road,1,1791.920588
UKK1,EL54,Road,22,39350.69183
UKK1,EL61,Road,20,38687.2913
UKK1,EL62,Road,6,12414.67565
UKK1,EL63,Road,18,34152.83624
UKK1,EL64,Road,34,68004.75595
UKK1,EL65,Road,11,21859.55841
UKK1,ES11,Rail,660,331371
UKK1,ES11,Road,2332,3662254.291
UKK1,ES12,Rail,252,126319
UKK1,ES12,Road,511,661402.7002
UKK1,ES13,Rail,145,72577
UKK1,ES13,Road,414,466690.1444
UKK1,ES21,Rail,787,395080
UKK1,ES21,Road,3698,4589032.896
UKK1,ES22,Rail,219,109733
UKK1,ES22,Road,1444,1780222.829
UKK1,ES23,Rail,93,46838
UKK1,ES23,Road,216,286274.1079
UKK1,ES24,Rail,398,199989
UKK1,ES24,Road,2129,2983123.501
UKK1,ES30,Rail,2400,1204864
UKK1,ES30,Road,3491,5207844.363
UKK1,ES41,Rail,633,317967
UKK1,ES41,Road,2419,3161476.739
UKK1,ES42,Rail,437,219394
UKK1,ES42,Road,1444,2299519.748
UKK1,ES43,Rail,204,102538
UKK1,ES43,Road,991,1700692.671
UKK1,ES51,Rail,2414,1212130
UKK1,ES51,Road,11665,16892450.74
UKK1,ES52,Rail,1199,601758
UKK1,ES52,Road,3195,5465935.003
UKK1,ES53,Rail,322,161640
UKK1,ES53,Road,70,124802.4479
UKK1,ES61,Rail,1701,853915
UKK1,ES61,Road,2923,5627156.38
UKK1,ES62,Rail,326,163415
UKK1,ES62,Road,1086,2072439.272
UKK1,ES63,Rail,19,9451
UKK1,ES63,Road,19,40842.86076
UKK1,ES64,Rail,17,8572
UKK1,ES64,Road,4,0
UKK1,ES70,Rail,483,242677
UKK1,ES70,Road,49,0
UKK1,FI19,Road,5,10936.44614
UKK1,FI1B,Road,9,18548.45845
UKK1,FI1C,Road,9,17714.36348
UKK1,FI1D,Road,5,12377.12701
UKK1,FI20,Road,0,0
UKK1,FR10,Rail,4094,2986792
UKK1,FR10,Road,14863,6047430.571
UKK1,FR21,Rail,229,167072
UKK1,FR21,Road,7818,3811754.694
UKK1,FR22,Rail,294,214405
UKK1,FR22,Road,8968,3260172.71
UKK1,FR23,Rail,326,238180
UKK1,FR23,Road,4147,1264346.011
UKK1,FR24,Rail,433,315720
UKK1,FR24,Road,4822,2218738.274
UKK1,FR25,Rail,239,174596
UKK1,FR25,Road,2061,617687.6869
UKK1,FR26,Rail,281,204677
UKK1,FR26,Road,4009,2268387.377
UKK1,FR30,Rail,677,493946
UKK1,FR30,Road,23284,7408801.084
UKK1,FR41,Rail,362,263978
UKK1,FR41,Road,13253,7751619.831
UKK1,FR42,Rail,355,258781
UKK1,FR42,Road,10292,6745005.798
UKK1,FR43,Rail,185,134895
UKK1,FR43,Road,3289,2178527.363
UKK1,FR51,Rail,678,494743
UKK1,FR51,Road,4911,1984879.247
UKK1,FR52,Rail,569,414822
UKK1,FR52,Road,2879,1034950.346
